id,participant,date,secondary_task,episode_number,n_distractors,n_targets,angle_max,angle_min,radius,speed_min,speed_max,RSI,SRI_max,presentation_time,fixation_time,tracking_time,probe_time,nb_target_retrieved,nb_distract_retrieved,id_session,finished_session
11415,laetitia-teo,2020-11-12 23:00:00+00:00,none,3483,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11413,laetitia-teo,2020-11-12 23:00:00+00:00,none,3482,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11412,laetitia-teo,2020-11-12 23:00:00+00:00,none,3481,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11410,laetitia-teo,2020-11-12 23:00:00+00:00,none,3480,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11408,laetitia-teo,2020-11-12 23:00:00+00:00,none,3479,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11406,laetitia-teo,2020-11-12 23:00:00+00:00,none,3478,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11404,laetitia-teo,2020-11-12 23:00:00+00:00,none,3477,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11403,laetitia-teo,2020-11-12 23:00:00+00:00,none,3476,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11401,laetitia-teo,2020-11-12 23:00:00+00:00,none,3475,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11399,laetitia-teo,2020-11-12 23:00:00+00:00,none,3474,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11397,laetitia-teo,2020-11-12 23:00:00+00:00,none,3473,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11394,laetitia-teo,2020-11-12 23:00:00+00:00,none,3472,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11393,laetitia-teo,2020-11-12 23:00:00+00:00,none,3471,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11391,laetitia-teo,2020-11-12 23:00:00+00:00,none,3470,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11389,laetitia-teo,2020-11-12 23:00:00+00:00,none,3469,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11387,laetitia-teo,2020-11-12 23:00:00+00:00,none,3468,5,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,5,0,False
11386,laetitia-teo,2020-11-12 23:00:00+00:00,none,3467,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11384,laetitia-teo,2020-11-12 23:00:00+00:00,none,3466,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11382,laetitia-teo,2020-11-12 23:00:00+00:00,none,3465,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11380,laetitia-teo,2020-11-12 23:00:00+00:00,none,3464,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11379,laetitia-teo,2020-11-12 23:00:00+00:00,none,3463,5,3,9,3,40,6.0,6.0,1.0,2.0,1.0,1.0,4.5,2.2,2,4,0,False
11377,laetitia-teo,2020-11-12 23:00:00+00:00,none,3462,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11375,laetitia-teo,2020-11-12 23:00:00+00:00,none,3461,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11373,laetitia-teo,2020-11-12 23:00:00+00:00,none,3460,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11371,laetitia-teo,2020-11-12 23:00:00+00:00,none,3459,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11369,laetitia-teo,2020-11-12 23:00:00+00:00,none,3458,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11367,laetitia-teo,2020-11-12 23:00:00+00:00,none,3457,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11366,laetitia-teo,2020-11-12 23:00:00+00:00,none,3456,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11364,laetitia-teo,2020-11-12 23:00:00+00:00,none,3455,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,3,4,0,False
11362,laetitia-teo,2020-11-12 23:00:00+00:00,none,3454,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11360,laetitia-teo,2020-11-12 23:00:00+00:00,none,3453,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11358,laetitia-teo,2020-11-12 23:00:00+00:00,none,3452,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11357,laetitia-teo,2020-11-12 23:00:00+00:00,none,3451,5,3,9,3,40,6.0,6.0,1.0,2.0,1.0,1.0,4.5,2.4,2,4,0,False
11355,laetitia-teo,2020-11-12 23:00:00+00:00,none,3450,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,3,5,0,False
11353,laetitia-teo,2020-11-12 23:00:00+00:00,none,3449,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11351,laetitia-teo,2020-11-12 23:00:00+00:00,none,3448,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11349,laetitia-teo,2020-11-12 23:00:00+00:00,none,3447,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11348,laetitia-teo,2020-11-12 23:00:00+00:00,none,3446,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11346,laetitia-teo,2020-11-12 23:00:00+00:00,none,3445,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11344,laetitia-teo,2020-11-12 23:00:00+00:00,none,3444,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11342,laetitia-teo,2020-11-12 23:00:00+00:00,none,3443,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
